"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TP53INP1",7.9773436358504e-06,0.38107658827532,0.573,0.349,0.244114692600658
"ARHGAP15",8.04537455110507e-06,0.448600920980609,1,0.982,0.246196506638366
"AC245297.3",8.24411290866526e-06,0.286771037727975,0.373,0.174,0.252278099118066
"TAF15",8.35775379481268e-06,0.425931450387788,0.533,0.314,0.255755623875063
"SETD5",8.90703653536962e-06,0.386851669660725,0.533,0.313,0.272564225018846
"RAPGEF1",8.94611315943368e-06,0.429901772711557,0.867,0.684,0.27376000879183
"SMC6",9.25737171420401e-06,0.352420197643738,0.587,0.343,0.283284831826357
"JAZF1",9.33126284826823e-06,0.588860270090066,0.56,0.363,0.285545974419856
"SAMD4A",9.44576934002243e-06,0.402009948924542,0.387,0.189,0.289049987574026
"AL592183.1",1.01415363363556e-05,0.301962772074212,0.213,0.076,0.310341153428818
"TUT7",1.03443206784647e-05,0.341757856024262,0.52,0.292,0.316546557081699
"MOB3B",1.03960876345492e-05,0.35416581464343,0.32,0.14,0.318130677704839
"PABPC1",1.07070925229476e-05,-0.391518494134073,0.533,0.777,0.327647738294719
"LINC01811",1.09041071746412e-05,0.456600006690264,0.4,0.2,0.333676583651196
"COP1",1.11591832997144e-05,0.365542647072515,0.88,0.676,0.341482168154561
"RUBCNL",1.17419964282977e-05,0.352148529242429,0.52,0.291,0.359316832702337
"ANKRD10",1.17961163230373e-05,0.305381482301677,0.573,0.327,0.360972955601264
"DENND1B",1.18123992567804e-05,0.433655575541008,0.613,0.408,0.361471229656736
"CR1",1.18683846980867e-05,0.626778466170724,0.653,0.482,0.36318444014615
"ARPC3",1.22021677706097e-05,-0.424669108696392,0.267,0.507,0.373398535948427
"AC022182.1",1.22872849373214e-05,0.482785228072723,0.427,0.229,0.376003206366971
"ZFAS1",1.25210624253199e-05,-0.419061278222972,0.213,0.45,0.383157031277213
"HMBOX1",1.27714381467571e-05,0.410826247780246,0.467,0.252,0.390818778728915
"DMXL1",1.28670763219435e-05,0.42577220755713,0.653,0.419,0.393745402527794
"SP4",1.30768207404525e-05,0.419986671604495,0.387,0.202,0.400163791478586
"TRIM5",1.32570626069288e-05,0.284802220916029,0.307,0.133,0.40567937283463
"ZCCHC7",1.33615174293548e-05,0.657825656382742,0.813,0.689,0.408875794855688
"TSC22D3",1.36823909773494e-05,-0.488409939460519,0.453,0.628,0.41869484629787
"ARHGAP12",1.49538251990993e-05,0.283422641522461,0.387,0.187,0.457602004917639
"GNLY",1.52597709307899e-05,-0.57263089326212,0.053,0.285,0.466964250253101
"MT-CO1",1.6240451028428e-05,-0.398987374993667,0.987,1,0.496974041920925
"TSBP1-AS1",1.72234210220662e-05,0.476836989488258,0.453,0.247,0.527053906696249
"MT-ND4",1.76466962168172e-05,-0.397972174902905,0.947,0.999,0.540006550930823
"CPED1",1.88490765565764e-05,0.44262317901133,0.32,0.153,0.576800591707794
"IGKC",1.91671536116236e-05,-0.829856377731181,0.68,0.721,0.586534067669295
"ZDHHC14",1.92647709843764e-05,0.382536475347552,0.573,0.329,0.589521256892902
"CEP290",2.01344130836777e-05,0.34079403146296,0.32,0.146,0.616133174773622
"EYA3",2.03727084506561e-05,0.258175546723165,0.36,0.169,0.623425251298528
"CD46",2.11027150804367e-05,0.305666740837631,0.44,0.236,0.645764184176443
"CLCN3",2.12084654300265e-05,0.280665283663673,0.227,0.087,0.649000250624241
"FGD2",2.18229147744211e-05,0.271574582152504,0.333,0.156,0.667803015012059
"KANSL1L",2.24428368797857e-05,0.273784238762618,0.293,0.125,0.686773251358323
"SND1",2.28605253093457e-05,0.407455900921526,0.627,0.41,0.699554934991287
"TARBP1",2.31936779316743e-05,0.30491206449668,0.373,0.183,0.709749738387165
"MARF1",2.38878463455392e-05,0.305605943305399,0.467,0.253,0.730991986019844
"IL7",2.4611308173542e-05,0.505613287721896,0.347,0.169,0.75313064141856
"STK24",2.52751798101286e-05,0.261269835059921,0.493,0.269,0.773445777369745
"C22orf34",2.55219877424251e-05,0.379497527457853,0.387,0.2,0.780998346905951
"AC053513.1",2.59632062102326e-05,0.30294519978728,0.373,0.184,0.794500073239328
"SARAF",2.69944345214792e-05,-0.470547892437976,0.293,0.521,0.826056690791784
