"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRPS1",1.81524998416064e-05,0.304267817219672,0.364,0.283,0.555484647652998
"CAMKMT",2.25475926015354e-05,0.257581932064979,0.419,0.33,0.689978881199584
"AKAP6",2.36454428459057e-05,0.493321980408521,0.217,0.15,0.723574196527561
"SGO1-AS1",4.76520879406627e-05,0.373779222990097,0.293,0.214,1
"AC105402.3",0.00013783154458654,1.20065444497636,0.316,0.275,1
"ALCAM",0.000156223706027226,0.252000615208953,0.285,0.217,1
"IGLC3",0.000375345993356989,-0.767293652400159,0.187,0.25,1
"SUPT3H",0.000556255503154932,0.252753581549928,0.346,0.278,1
"GNLY",0.00167690162243273,-0.363828718960033,0.159,0.218,1
"IGLC1",0.0106129518489045,-0.463431155462279,0.131,0.176,1
"AL589693.1",0.0312860708064801,0.582788453195195,0.354,0.322,1
