"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL9",4.8118271396169e-260,-1.41061888967412,0.299,0.892,1.47246722299417e-255
"RPL23A",2.69807094990896e-259,-1.40642677553003,0.357,0.906,8.25636691381642e-255
"RPS13",3.50783656135768e-259,-1.45289239627373,0.239,0.867,1.07343306614106e-254
"RPS4X",5.76449318360473e-258,-1.45796565184636,0.195,0.849,1.76399255911488e-253
"RPS17",1.1262483096657e-252,-1.39775258658531,0.227,0.853,3.446432452408e-248
"RPL23",1.19016272614725e-250,-1.40134429232888,0.216,0.854,3.64201695828319e-246
"S100A9",1.20741642478661e-245,0.412580739961827,0.312,0.033,3.69481500148949e-241
"RPS8",1.33734384595563e-245,-1.36347693755294,0.325,0.897,4.09240590300884e-241
"RPL26",1.0545396400402e-239,-1.32817928477826,0.27,0.866,3.22699675248701e-235
"RPL17",2.10894998581225e-232,-1.29391837063115,0.366,0.886,6.45359785158408e-228
"RPL36",1.1841031239137e-229,-1.32080312846887,0.222,0.826,3.62347396948832e-225
"RPS9",8.7534342813235e-228,-1.29396831721651,0.235,0.832,2.67863842442781e-223
"RPL29",1.58737745544192e-221,-1.27892059405658,0.16,0.789,4.85753375139782e-217
"RPS26",1.07821794250343e-219,-1.29231423323133,0.268,0.83,3.29945472585476e-215
"RPS5",7.44679044027633e-219,-1.26915159866131,0.207,0.809,2.27879234262896e-214
"RPS7",9.32907709907573e-214,-1.23096127126953,0.216,0.809,2.85479088308816e-209
"RPL31",3.21536520280373e-209,-1.20945462688532,0.302,0.837,9.8393390570997e-205
"RPL36A",6.06543623449605e-205,-1.21959400594309,0.257,0.811,1.85608414211813e-200
"B2M",2.72314946140901e-200,-0.979048269165347,0.988,0.998,8.33310966685772e-196
"RPS24",2.87484352942747e-200,-1.171926979109,0.318,0.841,8.797308684401e-196
"RPL10A",5.55257590598596e-191,-1.1277850061432,0.318,0.824,1.69914375299076e-186
"RPSA",1.79875347121893e-190,-1.13272710402066,0.316,0.822,5.50436549727706e-186
"S100A8",3.26612993170618e-188,0.280695183327391,0.203,0.017,9.99468420401408e-184
"RPL15",4.63408165576799e-185,-1.1122454209174,0.229,0.777,1.41807532748156e-180
"RPL38",8.86534018468986e-185,-1.10130196834534,0.262,0.789,2.71288274991694e-180
"UBA52",1.12747078819943e-184,-1.11610422831285,0.185,0.75,3.45017335896908e-180
"RPL7",3.60276406461866e-184,-1.119089863236,0.204,0.759,1.10248183141396e-179
"HIST1H1E",1.53326813399867e-183,0.541518403139539,0.446,0.095,4.69195381684933e-179
"RPL8",1.35940004984349e-179,-1.08013491008996,0.166,0.733,4.15990009252606e-175
"RPL14",5.90950530701599e-179,-1.08314320577671,0.259,0.787,1.80836771899996e-174
"MBNL1",1.67442002767871e-177,0.896682609867145,1,0.983,5.12389272669963e-173
"RPL7A",7.68679506007407e-177,-1.09126614219073,0.235,0.767,2.35223615633327e-172
"RPL12",4.39749637926413e-171,-1.08077466970361,0.227,0.753,1.34567786701862e-166
"RPL5",5.35642706679956e-171,-1.04119434876684,0.379,0.827,1.63912024671133e-166
"CTSS",2.55993947574435e-161,0.526673516215104,0.504,0.13,7.83367078972528e-157
"ETS1",1.33844410235334e-160,0.967571355114567,0.943,0.681,4.09577279761147e-156
"RIPOR2",1.57653925992535e-158,0.86156524393822,0.993,0.924,4.82436778929755e-154
"EEF1G",1.62327967236069e-147,-0.958043378925734,0.211,0.706,4.96739812539095e-143
"RPL24",1.87261997853299e-146,-0.953958097270997,0.254,0.734,5.73040439630882e-142
