"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC139720.1",2.337618671103e-93,0.85107266771392,0.566,0.308,7.15334689544231e-89
"DOCK10",1.74858737850712e-92,0.596314858688026,0.957,0.907,5.35085223696963e-88
"TXK",1.21944324685487e-90,0.665664126017953,0.682,0.42,3.73161827970059e-86
"EEF1D",9.70855812362859e-90,-0.52751714087586,0.141,0.46,2.97091587141158e-85
"SATB1-AS1",1.67096731328199e-89,0.559797481423701,0.399,0.168,5.11332707537423e-85
"OXNAD1",1.70474671095176e-89,0.544971541069644,0.715,0.442,5.2166954101835e-85
"HIVEP2",8.39479649975737e-89,0.636779153960018,0.827,0.612,2.56889167689075e-84
"MTFR1",1.04697751026062e-88,0.412670120008188,0.497,0.233,3.20385587914853e-84
"IPCEF1",1.50740863872041e-88,0.425409586231116,0.462,0.205,4.61282117534832e-84
"SLFN5",2.75928106461019e-88,0.435256391718338,0.514,0.248,8.44367598581366e-84
"RESF1",4.89476637505071e-88,0.514431395377438,0.703,0.43,1.49784745842927e-83
"FTX",5.51236954343309e-88,0.578532771937475,0.88,0.732,1.68684020398596e-83
"CTSS",9.93492469683896e-88,0.343898257619688,0.416,0.171,3.04018630647969e-83
"CAMK4",8.64345230711037e-86,0.608452630836903,0.936,0.865,2.64498284049885e-81
"AC010275.1",1.59870716376108e-85,0.274641881910924,0.239,0.07,4.89220379182528e-81
"CXCR4",7.67002996384148e-85,-0.589737230535327,0.296,0.583,2.34710586923513e-80
"RPL36AL",1.14639871917126e-84,-0.505092742262591,0.112,0.418,3.50809472053598e-80
"HINT1",3.38649107495229e-83,-0.521824629750009,0.177,0.485,1.03630013384615e-78
"LINC01550",4.87070664830969e-83,0.354083760759048,0.341,0.129,1.49048494144925e-78
"FYB1",9.11883926954281e-83,0.553042992657532,0.934,0.845,2.7904560048728e-78
"PRKACB",1.51683628064198e-82,0.515981918314123,0.639,0.371,4.64167070239253e-78
"C1orf56",4.58172248822309e-82,0.280664614925659,0.309,0.11,1.40205289862115e-77
"ANKRD36",5.98134485726596e-82,0.42501191022809,0.584,0.313,1.83035133977196e-77
"ITGA6",1.13433665700182e-81,0.438301858582349,0.505,0.249,3.47118360409128e-77
"ABCD2",2.26156875670396e-81,0.378523474227596,0.356,0.141,6.92062655238977e-77
"COX4I1",1.5803960437215e-80,-0.484812741263192,0.116,0.415,4.83616993339218e-76
"SLC16A7",5.07150331509612e-80,0.498076640082197,0.562,0.302,1.55193072945257e-75
"IL32",5.30804139817932e-80,-0.654611698363012,0.304,0.571,1.62431374825685e-75
"ARHGAP25",5.79316693764133e-80,0.502966442590851,0.638,0.368,1.77276701458762e-75
"AC105402.3",8.05188924483484e-80,1.97742749747632,0.516,0.34,2.46395862781191e-75
"RAB30-DT",1.52069364274861e-79,0.262887941670965,0.226,0.067,4.65347461617503e-75
"TNFAIP8",5.92004302119834e-79,0.591457132387606,0.831,0.68,1.8115923649169e-74
"MGAT4A",1.53067000747414e-77,0.503620625442494,0.744,0.496,4.68400328987161e-73
"MAML2",2.19209974323829e-77,0.743824273773382,0.898,0.832,6.70804442428348e-73
"UBC",1.17908949885837e-76,-0.509681567801512,0.186,0.478,3.60813177545649e-72
"SLAMF6",2.54759988179955e-76,0.269443592711597,0.24,0.076,7.7959103982948e-72
"PFDN5",4.05412821193334e-76,-0.475558186999908,0.135,0.425,1.24060377413372e-71
"PIP4K2A",1.11398055888566e-75,0.550837482557085,0.801,0.631,3.40889190824601e-71
"AC053513.1",8.9104256481266e-75,0.426554548998047,0.431,0.201,2.72667935258322e-70
"AC087854.1",2.29560704735247e-74,0.310184992244083,0.357,0.145,7.02478712560331e-70
"TTC13",2.31300935566975e-74,0.251216754175359,0.239,0.076,7.07803992928501e-70
"C11orf65",2.44756792550739e-74,0.343439558206452,0.324,0.127,7.48980260884516e-70
"ANKRD44",2.86212603839479e-74,0.426681275612103,0.981,0.94,8.7583918900919e-70
"NR3C2",5.0456166981069e-74,0.693888199565905,0.698,0.478,1.54400916578769e-69
"CFL1",1.43346377576837e-73,-0.516717121207039,0.177,0.462,4.38654250022878e-69
"ELMO1",2.62608796870531e-73,0.506080549104717,0.917,0.816,8.03609179303512e-69
"DPYD",3.39111735589111e-72,0.525264810178061,0.96,0.9,1.03771582207624e-67
"NCK2",1.33821997599754e-71,0.445553669596203,0.685,0.424,4.09508694855008e-67
"DGKA",2.19283422823897e-71,0.346668561469271,0.566,0.302,6.71029202183407e-67
"ANKRD36B",6.86225744374125e-71,0.315201376632768,0.396,0.176,2.09991940035926e-66
"COX7C",1.79618929801386e-70,-0.46045567426155,0.163,0.44,5.49651887085222e-66
"CD3D",2.32187980105638e-70,-0.490179615132588,0.194,0.47,7.10518437921264e-66
"INPP4A",4.84231923429903e-70,0.430844827127093,0.599,0.344,1.48179810888785e-65
"AC010894.3",7.64369627078218e-70,0.334099747760902,0.405,0.184,2.33904749582205e-65
"CATSPERB",2.62759864801282e-69,0.312687800127221,0.358,0.15,8.04071462278402e-65
"KANSL1L",2.93797249008342e-69,0.28025706702682,0.276,0.099,8.99048961690427e-65
"DOCK11",8.73116169045912e-69,0.399637558725007,0.724,0.467,2.6718227888974e-64
"PAG1",1.33561014009576e-68,0.534575433176052,0.911,0.801,4.08710058970705e-64
"ST6GAL1",1.85549170366846e-68,0.454119040726112,0.55,0.305,5.67799016239586e-64
"MLLT3",4.12849013056279e-68,0.662308450897205,0.688,0.482,1.26335926485352e-63
"SNHG14",4.31441019462089e-68,0.473701453723066,0.637,0.402,1.32025266365594e-63
"NEK7",7.90402759025411e-68,0.500331640569881,0.625,0.384,2.41871148289366e-63
"SLFN12L",9.20683141394854e-68,0.473904889511826,0.681,0.44,2.81738248098239e-63
"ARRDC3",1.23328368253506e-67,0.294550955779587,0.344,0.143,3.77397139692554e-63
