"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NLK",2.92218061761341e-08,0.330103174435671,0.408,0.221,0.00089421649079588
"HSP90AA1",3.48271497763052e-08,-0.380193104923643,0.293,0.511,0.00106574561030472
"XPO1",3.50808425441721e-08,0.298914150523125,0.586,0.372,0.00107350886269421
"ARGLU1",3.60693971240692e-08,0.302198634387838,0.815,0.629,0.00110375962139364
"AC120193.1",3.67670265707473e-08,0.438994407253303,0.783,0.593,0.00112510778009144
"TTC14",4.1287730956984e-08,0.309572211727331,0.522,0.324,0.00126344585501467
"DOCK8",4.65666514511623e-08,0.346661252639395,0.879,0.779,0.00142498610105702
"TBC1D32",4.83693553128884e-08,0.307353014023958,0.414,0.22,0.0014801506419297
"KLF6",5.03225652279266e-08,-0.413097364478235,0.312,0.525,0.00153992081853978
"EXOC6",5.21646269257694e-08,0.405398897930169,0.567,0.362,0.00159628974855547
"TNS3",5.3177093499303e-08,0.312619755983576,0.535,0.327,0.00162727223817217
"TAPT1-AS1",5.71428711240376e-08,0.274013558258805,0.191,0.072,0.00174862899926668
"FIG4",5.96193986523446e-08,0.266166028901023,0.344,0.174,0.0018244132181604
"DOCK11",6.08412878001395e-08,0.330990529268676,0.669,0.479,0.00186180424797207
"ELMO1",6.66770665886148e-08,0.348973365051657,0.904,0.766,0.0020403849146782
"IL10RA",6.69565656173456e-08,0.270867728864419,0.497,0.301,0.00204893786445639
"CCNH",7.01546730559344e-08,0.391954017095073,0.592,0.415,0.00214680315018465
"LIMD1",7.04795822167764e-08,0.270716022924662,0.369,0.192,0.00215674569541557
