"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PAN3",0.00258126256048337,0.389155937110812,0.848,0.707,1
"L3MBTL3",0.0026824416901331,0.276458082943359,0.242,0.089,1
"S100A4",0.00269399027546152,-0.467332438841309,0.152,0.399,1
"ICK",0.00271140682298269,0.288285625908827,0.152,0.042,1
"L3MBTL4",0.00272725347067766,0.355304364392076,0.606,0.346,1
"RAP1GAP2",0.0027580663529833,0.395233194300813,0.697,0.468,1
"IRAK4",0.00276441832727534,0.261373457629975,0.333,0.145,1
"JUNB",0.00278287128818184,-0.483472433315646,0.091,0.333,1
"SRBD1",0.00283043127596452,0.354138173203453,0.394,0.192,1
"TTTY14",0.00285892563463229,0.569388525295881,0.333,0.161,1
"ANXA6",0.00288187369178286,0.306441431172156,0.424,0.217,1
"EIF3F",0.00288467226075491,-0.347381289227427,0.061,0.3,1
"CATSPERB",0.00291658845231454,0.278931829014279,0.303,0.128,1
"PARP14",0.00299661843272492,0.278097858686718,0.606,0.36,1
"CNTRL",0.00308889585229291,0.420705790142442,0.455,0.239,1
"ZBTB20-AS5",0.00310590729531506,0.271215220570599,0.212,0.074,1
"C22orf34",0.00311942588502959,0.500179708409786,0.576,0.327,1
"TRIM44",0.00312027646720165,0.410437454688615,0.455,0.244,1
"ADNP",0.00312954994588659,0.293569484620283,0.545,0.3,1
"SP100",0.00314559007474545,0.342782502397712,0.848,0.61,1
"AC078845.1",0.00314710076741618,0.276970312680993,0.242,0.089,1
"EEF1B2",0.00315207620069472,-0.464167779374517,0.242,0.475,1
"FAM120B",0.00315810280543923,0.29594798749526,0.515,0.27,1
"UTY",0.00319858576399489,0.525054377048815,0.576,0.359,1
"PLEKHA5",0.00320271639150353,0.327435379663981,0.303,0.125,1
"PLD1",0.00323737184613258,0.375534147164582,0.364,0.169,1
"ITPK1",0.00324827339345831,0.277995318081757,0.242,0.091,1
"OGT",0.00325122586526842,0.375764422027546,0.818,0.637,1
"GNAQ",0.00325218425984458,0.478396276165599,0.758,0.607,1
"PYHIN1",0.00325945369745989,0.459834369830804,0.515,0.283,1
"TRMT11",0.00326316703504466,0.29372883094236,0.273,0.113,1
"MT-ATP8",0.00327504020048943,0.534710418845274,0.818,0.607,1
"PAPOLA",0.0032803061783273,0.324682581803707,0.606,0.36,1
"CREB1",0.00331495483658879,0.309904202043075,0.455,0.236,1
"PTPN12",0.00332022369096734,0.471871364563757,0.667,0.431,1
"PSME2",0.00338500397848485,-0.332968853571376,0.03,0.254,1
"PTEN",0.00340031308640677,0.361672923865169,0.727,0.492,1
"HMBOX1",0.00340302910776241,0.277872278975386,0.394,0.188,1
"TMEM161B",0.00341320819785539,0.282284112577461,0.455,0.232,1
"PLA2G6",0.00341858002305062,0.303902640467991,0.364,0.17,1
"POC1B-AS1",0.00344429304596839,0.329665448626566,0.182,0.059,1
"BOD1L1",0.00348967966549245,0.389445041939406,0.515,0.305,1
"NUTM2B-AS1",0.00349908030931694,0.406605593097588,0.455,0.239,1
"CHMP3",0.00350018756867254,0.29269718576011,0.364,0.17,1
"WDFY2",0.00350313178529038,0.300798875628917,0.606,0.338,1
"HCLS1",0.00350952615656067,0.279226286621361,0.424,0.216,1
"ARL15",0.00352330138276747,0.593873493585535,0.697,0.513,1
"EXOC2",0.00352624382474617,0.359475949150062,0.545,0.319,1
"ADCY7",0.00355070588220578,0.268326218271741,0.485,0.249,1
"COMMD6",0.00355843803774856,-0.310721980795735,0,0.208,1
"NPC1",0.00357709817124169,0.282616875822135,0.455,0.23,1
"ATRX",0.00363948266538175,0.381601586967694,0.818,0.576,1
"TSPO",0.00366598458773858,-0.306625352276257,0,0.206,1
"CCND3",0.00368213509221074,0.413053402895627,0.818,0.556,1
"PUDP",0.00368659127679997,0.28752850437957,0.242,0.091,1
"TNRC6C",0.00369921211206429,0.263930626063477,0.818,0.498,1
"AUTS2",0.00373347491976721,0.586381304011897,0.758,0.597,1
"ITGAM",0.00373622468803678,0.346232975118107,0.545,0.329,1
"SFMBT2",0.0037951467935992,0.336527157361448,0.818,0.558,1
"FBXW11",0.0038158636922982,0.344707927364163,0.545,0.325,1
"ABHD17B",0.00384786137021301,0.307795438818132,0.394,0.195,1
"ZNHIT6",0.00385282011478555,0.263690372480497,0.394,0.186,1
"SERF2",0.00386502669860584,-0.387349979653447,0.182,0.447,1
