"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CRADD",0.000188538656481483,0.271627797304301,0.315,0.184,1
"ITPR2",0.000191373471483103,0.340182320360977,0.645,0.498,1
"GALNT10",0.000194133656734761,0.403373206243665,0.435,0.312,1
"PRF1",0.000196931937669891,-0.359393371114429,0.363,0.5,1
"DTHD1",0.000199867276569367,0.366974301585313,0.274,0.159,1
"USP36",0.000202534746730482,-0.313269898569536,0.266,0.411,1
"CEP350",0.000211643256580598,0.273090685031011,0.516,0.366,1
"MAN1A2",0.000217266431168076,0.266429269084034,0.54,0.387,1
"MCPH1",0.000239699252778555,0.261667290523794,0.363,0.23,1
"RRAS2",0.000243669951854261,0.28995940344451,0.492,0.353,1
"AGPAT4",0.000247080595674115,0.346727244717931,0.444,0.31,1
"CAMK4",0.000251843311012928,0.564290408698306,0.548,0.45,1
"CDK6",0.000252606370544222,0.304907736973392,0.339,0.208,1
"STK4",0.000255069448889305,0.313707963519385,0.742,0.638,1
"ID2",0.000295470945955128,-0.331582773433881,0.331,0.475,1
"PCAT1",0.000296389456634654,0.590894616976636,0.363,0.244,1
"KANSL1",0.000301107282554025,0.26512528522765,0.718,0.608,1
"PACS1",0.000304191081043587,0.349082418896816,0.597,0.458,1
"TMEM117",0.000309589624271835,0.29140025890436,0.371,0.236,1
"KIDINS220",0.000313606813665911,0.25789094786722,0.427,0.292,1
"RALGAPA1",0.000318324223725853,0.336398052694539,0.629,0.487,1
"CD99",0.000321439566830962,-0.270199358340966,0.371,0.513,1
"UBAC2",0.000360747759349342,0.25673873937719,0.653,0.506,1
"CD3E",0.000366678589704646,-0.255194752239349,0.266,0.419,1
"CD55",0.000367037880764608,0.268034863545341,0.613,0.45,1
"TRAC",0.0003806772956925,-0.319054327355667,0.194,0.337,1
"FER",0.000391743368592103,0.401512205133463,0.315,0.203,1
"SETD5",0.000417596675589927,0.31871178223893,0.387,0.258,1
"SCLT1",0.000418253695656121,0.251736601127165,0.395,0.255,1
"ZNRF2",0.000432827292502749,0.256597013846265,0.444,0.303,1
"FXYD5",0.000448894455518089,-0.251595056045346,0.202,0.345,1
"TRIM44",0.000459588613046612,0.256073366349882,0.315,0.196,1
"PCCA",0.000461742682270937,0.31698926486365,0.387,0.256,1
"EPB41",0.000464334713074514,0.251436698721393,0.774,0.62,1
"OPA1",0.000470402946365896,0.250042541434154,0.46,0.321,1
"PDE4B",0.000496394560696176,0.350807241125459,0.492,0.361,1
"SOS1",0.000506411458241074,0.265056583828038,0.54,0.399,1
"TLE5",0.000515373834165808,-0.26584755848838,0.25,0.389,1
