"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"497","VPS13A",6.17752656032479e-10,0.382671668814076,0.505,0.226,1.89038490272499e-05
"498","UBR3",6.29566404041796e-10,0.321313175430363,0.45,0.188,1.9265361530083e-05
"499","GBF1",6.85267882803097e-10,0.29033492122207,0.385,0.148,2.09698824816576e-05
"500","STIM1",6.86059465423851e-10,0.28739598728762,0.459,0.191,2.09941057014353e-05
"501","G3BP1",6.8792310932479e-10,0.298123062849449,0.294,0.102,2.10511350684479e-05
"502","RUNX2",6.99182892921895e-10,0.330141879617595,0.459,0.193,2.13956957063029e-05
"503","NSD1",7.14220861845248e-10,0.2799790848795,0.413,0.164,2.18558725933264e-05
"504","NR2C2",7.32220653037302e-10,0.300569000209932,0.349,0.131,2.24066842035945e-05
"505","LINC01138",8.06806341916699e-10,0.267234650442736,0.275,0.091,2.46890808689929e-05
"506","FUT8",8.15016638792732e-10,0.433756520419147,0.33,0.124,2.49403241636964e-05
"507","HNRNPU",8.56309790678089e-10,0.325146120050728,0.532,0.242,2.62039359045402e-05
"508","PYGL",8.74393261825709e-10,0.254504690546353,0.239,0.072,2.67573082051285e-05
"509","RFX7",9.2343551506836e-10,0.463490000203743,0.541,0.258,2.82580501966069e-05
"510","DMXL1",9.30924021922295e-10,0.275196665999942,0.294,0.101,2.84872059948442e-05
"511","TTC3",1.1260635364718e-09,0.369472408237835,0.33,0.128,3.44586702795737e-05
"512","PHF20L1",1.14740633071374e-09,0.403502806947292,0.459,0.207,3.51117811261713e-05
"513","PCNX2",1.23481756308891e-09,0.28365103620587,0.248,0.08,3.77866522480838e-05
"514","CERT1",1.23756422333407e-09,0.333320431116304,0.367,0.145,3.7870702798246e-05
"515","PRKACB",1.27277246193645e-09,0.510018117769484,0.468,0.221,3.89481101077174e-05
"516","AL589693.1",1.27429579756971e-09,0.449925012080454,0.202,0.057,3.89947257014307e-05
"517","ARL6IP5",1.30719791453893e-09,0.252427850625818,0.303,0.108,4.00015633828057e-05
"518","BRWD1",1.32944308394357e-09,0.350751617388267,0.532,0.25,4.06822878117573e-05
"519","ELP4",1.36634855521273e-09,0.471065451115933,0.339,0.132,4.18116321380648e-05
"520","MLLT10",1.36649865146148e-09,0.328361984835662,0.404,0.166,4.18162252333726e-05
"521","CREB1",1.37296246581511e-09,0.321204282806338,0.385,0.154,4.20140244164081e-05
"522","NEK7",1.45724751811162e-09,0.41482876995877,0.651,0.325,4.45932313017335e-05
"523","AFF1",1.54351499726877e-09,0.284291747163889,0.468,0.199,4.72331024314218e-05
"524","ENTPD1-AS1",1.54566582713401e-09,0.331619366940883,0.193,0.053,4.72989199761279e-05
"525","RPAP2",1.54863787419483e-09,0.256624603433562,0.266,0.089,4.7389867588236e-05
"526","ZDHHC17",1.56714979345079e-09,0.257962607277123,0.339,0.126,4.79563508293877e-05
"527","ZNF148",1.5882306258104e-09,0.31674539861393,0.523,0.235,4.86014453804242e-05
"528","SENP7",1.59254669690375e-09,0.394220232250642,0.624,0.306,4.87335214719516e-05
"529","AC016831.7",1.66587164403586e-09,0.264203254607413,0.33,0.122,5.09773381791414e-05
"530","RNF111",1.76097569073041e-09,0.437121220892099,0.431,0.191,5.38876171120411e-05
"531","AC079793.1",1.79312533810578e-09,0.734762191118821,0.716,0.634,5.4871428471375e-05
"532","SMAD3",1.88879893870675e-09,0.262344648091685,0.239,0.076,5.77991363233653e-05
"533","PACSIN2",1.95718235206562e-09,0.267356199406802,0.312,0.113,5.98917371555601e-05
"534","TMCC1",1.96542847219345e-09,0.350433283610671,0.294,0.104,6.01440766775919e-05
"535","YTHDC2",2.10360865107668e-09,0.267701935752327,0.257,0.086,6.43725283315976e-05
"536","XKR6",2.1433889675027e-09,0.317255160890781,0.248,0.081,6.55898457945501e-05
"537","UBE3D",2.18766542708885e-09,0.378191855619306,0.147,0.035,6.6944749734346e-05
"538","KLRK1",2.25736127506117e-09,0.259295196436582,0.174,0.046,6.9077512378147e-05
"539","LMBRD1",2.51576504567719e-09,0.374625869866622,0.505,0.229,7.69849261627678e-05
"540","TVP23C",2.56648177942978e-09,0.276735285559208,0.339,0.127,7.85369089323306e-05
"541","TASOR2",2.58565380891973e-09,0.327457795046383,0.33,0.127,7.91235922067526e-05
"542","USP25",2.60904160442015e-09,0.390932666520669,0.642,0.377,7.98392821368611e-05
"543","NORAD",2.74239314386366e-09,0.296512846649436,0.229,0.071,8.3919972595372e-05
"544","SUPT3H",2.75125763707439e-09,0.50628940083953,0.44,0.201,8.41912349521133e-05
"545","SNX25",2.75472222148493e-09,0.281452049468005,0.165,0.043,8.42972546996603e-05
"546","PAPOLA",2.77638525380675e-09,0.387068567710865,0.45,0.205,8.49601651517403e-05
"547","MDN1",2.7858634457302e-09,0.298323516589163,0.303,0.11,8.52502073027899e-05
"548","MARCH8",2.96448532423017e-09,0.313771182190914,0.266,0.092,9.07162154067674e-05
"549","PCM1",3.01751686890595e-09,0.446435838684253,0.587,0.314,9.2339033705391e-05
"550","MAP3K7",3.02664858744658e-09,0.290395700824838,0.321,0.122,9.26184734244528e-05
"551","RPL6",3.0422024633979e-09,-0.507204473006956,0.284,0.578,9.30944375824391e-05
"552","AGPS",3.08771077594782e-09,0.318546741138987,0.303,0.113,9.44870374547791e-05
"553","LYST",3.26299188988811e-09,0.463470110837898,0.523,0.247,9.98508148224661e-05
"554","C1GALT1",3.49062847540165e-09,0.287893844581988,0.339,0.131,0.000106816721975766
"555","ATP10A",3.5212916393225e-09,0.3951680227419,0.266,0.094,0.000107755045454908
"556","AHNAK",3.73938720453313e-09,0.312664424252589,0.523,0.24,0.000114428987845918
"557","CEP350",3.78083088229542e-09,0.309391585883538,0.477,0.213,0.000115697205829122
"558","STX7",3.80305680859159e-09,0.319596028450681,0.303,0.111,0.000116377341399711
"559","MINDY3",3.99382213402245e-09,0.258954058890911,0.248,0.082,0.000122214951123221
"560","METTL15",4.05293688363744e-09,0.274152621780534,0.312,0.115,0.000124023921576189
"561","FBXW11",4.07083181656928e-09,0.273015819113011,0.385,0.155,0.000124571524418837
"562","MSN",4.24889862761776e-09,0.277445507754196,0.413,0.169,0.000130020546903731
"563","TSPOAP1-AS1",4.47855340572068e-09,0.286893934845646,0.33,0.127,0.000137048212768458
"564","KLHL28",4.6711480908081e-09,0.250983457326353,0.248,0.082,0.000142941802726819
"565","MAN1A2",5.11601349323612e-09,0.389318262914245,0.339,0.135,0.000156555128906519
"566","ZBTB20",5.32043033275597e-09,0.617717523401372,0.881,0.951,0.000162810488612665
"567","KCNQ5",5.38769822715761e-09,0.543392776949514,0.294,0.111,0.00016486895344925
"568","ABI1",5.63449102535335e-09,0.424807513181774,0.514,0.255,0.000172421059866838
"569","LMBR1",5.69403043115636e-09,0.299359297556847,0.404,0.17,0.000174243025223816
"570","PBRM1",5.91991857164739e-09,0.310545084238247,0.422,0.183,0.000181155428210982
"571","MAN1A1",6.10843877189803e-09,0.530147377536595,0.376,0.163,0.000186924334858852
"572","PRKDC",6.11911167208902e-09,0.289644688293101,0.349,0.14,0.000187250936277596
"573","NSD3",6.1917840174731e-09,0.328313047985648,0.523,0.242,0.000189474782718694
"574","RC3H1",6.22420750355663e-09,0.325950189060946,0.459,0.205,0.000190466973816336
"575","HERC3",6.36829241075711e-09,0.262000625884932,0.422,0.178,0.000194876116061578
