"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"402","NOP53",5.36357407909892e-261,-0.340690076850072,0.119,0.334,1.64130730394506e-256
"403","TMEM154",1.11450919415014e-260,0.266823562795292,0.303,0.139,3.41050958501884e-256
"404","GNAQ",4.61299098242997e-260,0.489798280341571,0.61,0.432,1.4116213705334e-255
"405","TET2",9.79483469192874e-260,0.51880626974141,0.49,0.309,2.99731736407711e-255
"406","ZNF638",2.00580123089882e-259,0.335223114697216,0.651,0.434,6.13795234667346e-255
"407","NCOA2",3.95768658597065e-259,0.405180517060118,0.741,0.569,1.21109167217288e-254
"408","PARP14",4.4856815455969e-259,0.369737101484015,0.489,0.291,1.37266340976811e-254
"409","CD69",1.03370560706813e-258,-0.459658754242372,0.24,0.461,3.16324252818918e-254
"410","AP003086.1",1.43581728044088e-258,0.270219981452141,0.243,0.101,4.39374445987712e-254
"411","SMG7",1.45576323713205e-258,0.285489834954458,0.368,0.188,4.4547810819478e-254
"412","AC023424.3",8.36909779918031e-256,0.283485724381649,0.308,0.146,2.56102761752717e-251
"413","TUT7",1.16553015947815e-255,0.35135661455148,0.449,0.258,3.56663884101908e-251
"414","USP25",1.91848540888213e-255,0.391977691225306,0.696,0.505,5.87075719972021e-251
"415","UVRAG",2.360396904716e-255,0.396852633889048,0.596,0.387,7.22305056812142e-251
"416","LRRFIP1",1.3526340675952e-254,0.501667295172397,0.689,0.521,4.13919551024806e-250
"417","CHCHD2",1.28519068302578e-253,-0.32789479940254,0.105,0.313,3.9328120091272e-249
"418","CBL",1.28004575936559e-252,0.26938552756296,0.328,0.158,3.91706802823465e-248
"419","ZEB2",6.4569055098619e-252,1.0879916899799,0.52,0.37,1.97587765507284e-247
"420","SPG11",8.41216251556652e-251,0.307546958582613,0.482,0.28,2.57420585138851e-246
"421","ANKS1A",1.20707419937433e-249,0.25025914479414,0.284,0.128,3.69376775750539e-245
"422","SLCO3A1",1.65651409748124e-249,0.545078885051045,0.551,0.38,5.06909878970233e-245
