"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"294","C12orf57",3.37668809456539e-84,-0.28936761486864,0.041,0.226,1.03330032381795e-79
"295","SRGN",3.59626165071108e-84,-0.434307243268842,0.307,0.52,1.1004920277341e-79
"296","CD47",6.47103950130799e-83,0.317361313403717,0.712,0.516,1.98020279779526e-78
"297","MIF",9.91537864979929e-83,-0.291479278611312,0.056,0.244,3.03420502062508e-78
"298","AFF1",3.0199024067738e-82,0.402234526479134,0.527,0.334,9.24120335496851e-78
"299","SERF2",3.60504979581333e-82,-0.356200483781279,0.194,0.402,1.10318128801684e-77
"300","ANKH",4.40155789564923e-82,0.341217592416308,0.551,0.35,1.34692073164762e-77
"301","RELCH",5.99936851614569e-82,0.322382120862125,0.483,0.293,1.83586675962574e-77
"302","AC005670.3",8.86195316077482e-82,0.251700817053602,0.333,0.167,2.7118462867287e-77
"303","S100A6",1.80494459257856e-81,-0.376039211639754,0.16,0.364,5.52331094774966e-77
"304","RFTN1",2.08783429902915e-81,0.324890553584365,0.542,0.344,6.3889817384591e-77
"305","AL353660.1",2.49597560074144e-81,0.361625583296891,0.317,0.161,7.63793493582887e-77
"306","H3F3A",2.56337457766276e-81,-0.395005651234691,0.418,0.604,7.84418254510581e-77
"307","MYL6",4.1751211154276e-81,-0.37375584164399,0.199,0.403,1.277628812532e-76
"308","RBMS1",5.80363055460788e-81,0.467650265653114,0.694,0.515,1.77596898601556e-76
"309","COX6A1",5.05570340916157e-80,-0.291654761429097,0.071,0.258,1.54709580023753e-75
"310","PVT1",1.22399632736691e-79,0.362791553106507,0.549,0.359,3.74555116137548e-75
"311","KMT2A",1.50121001909002e-79,0.302373665738578,0.584,0.382,4.59385277941738e-75
"312","INTS6",1.67768718127162e-79,0.312071204149782,0.334,0.173,5.13389054340929e-75
"313","COMMD6",3.62456974180815e-79,-0.275520422462622,0.049,0.229,1.10915458669071e-74
"314","SETD5",6.21170316749652e-79,0.309694621083555,0.464,0.276,1.90084328628561e-74
"315","DOCK2",1.21197367234648e-78,0.339559158695954,0.794,0.641,3.70876063474745e-74
"316","ADAM10",2.47025113113356e-78,0.35670308669036,0.54,0.351,7.5592154863818e-74
"317","HEATR5B",3.54303424336185e-78,0.290894807606716,0.451,0.263,1.08420390881116e-73
"318","AHNAK",4.02680594280634e-78,0.273765407487799,0.511,0.309,1.23224288655817e-73
"319","CSTF3",4.48650302394364e-78,0.250481961054188,0.32,0.162,1.37291479035699e-73
"320","ZMYND11",7.54416597073286e-78,0.284954727992691,0.323,0.166,2.30859022870396e-73
"321","NEAT1",2.33653647289623e-77,0.427988393732693,0.761,0.62,7.15003526070976e-73
"322","RBM26",7.24310607235701e-77,0.361915479990485,0.695,0.521,2.21646288920197e-72
"323","TRBC2",1.00645306279827e-76,-0.430349382787155,0.252,0.441,3.07984701746897e-72
"324","TMEM161B-AS1",1.63789658963688e-76,0.26455013656767,0.303,0.151,5.01212735394781e-72
"325","IFNAR2",1.05942506867784e-75,0.291205637990354,0.51,0.318,3.24194665266107e-71
"326","CHST11",4.42176223687563e-75,0.460077961855232,0.656,0.496,1.35310346210631e-70
"327","MTAP",7.88388748750223e-75,0.317802674211228,0.377,0.211,2.41254841005056e-70
"328","ATP10A",8.48582998892389e-75,0.416777079605988,0.583,0.401,2.5967488349106e-70
"329","WASHC4",1.06212030674328e-74,0.250951795702235,0.343,0.182,3.25019435066511e-70
"330","TAB2",2.42901398354723e-74,0.386559579052305,0.664,0.489,7.43302569105287e-70
"331","SETX",3.19797306922054e-74,0.279407301898141,0.502,0.312,9.78611738912177e-70
"332","IKZF3",1.9031213071364e-73,0.295837310761332,0.409,0.236,5.82374151196809e-69
