Gene name	Mouse gene name
OR8K3	Or8k40
OR8K3	Or8k32
OR8K3	Or8k38
OR8K3	Or8k27
OR8K3	Or8k3b
OR8K3	Or8k31-ps1
OR8K3	Or8k41
OR8K3	Or8k37
OR8K3	Or8k33
OR8K3	Or8k3
OR8K3	Or8k39
OR8K3	Or8k35
OR8K3	Or8k24
OR8K3	Or8k30
OR8K3	Or8k28
OR8K3	Or8k25
SNORA7B	
OR9G4	Or9g4
MBD4	Mbd4
AMPD3	Ampd3
LINC01104	
LINC02823	
CDK3	Cdk3
LINC02404	
POTEF	
GPR142	Gpr142
GUCY2C	Gucy2c
EPN2	Epn2
ATP13A1	Atp13a1
RBM44	Rbm44
NABP1	Nabp1
GUCY2C-AS1	
H2AJ	H2aj
RHO	Rho
WBP11	
SLIT3-AS2	
MIR218-2	Mir218-2
H1-8	H1f8
SLIT3-AS1	
PLXND1	Plxnd1
BET1L	
MIR585	
SMIM23	Smim23
SELENOP	Selenop
C12orf60	BC049715
SMCO3	Smco3
ART4	Art4
ZNF101	Zfp870
ZNF101	Zfp882
ZNF101	Zfp871
ZNF101	Zfp811
ZNF101	Zfp799
GAS2	Gas2
MGP	Mgp
ZNF14	
SPSB3	Spsb3
DNAH8-AS1	
LPAR2	Lpar2
ERP27	Erp27
ZFAND3-DT	
ZFAND3	Zfand3
CAVIN2	Cavin2
PRDX1	Prdx1
DNAJB1P1	
ARHGDIB	Arhgdib
RTN2	Rtn2
ACTG2	Actg2
RN7SL285P	Gm22701
SLC35G3	Slc35g3
RNVU1-33	Gm23405
RUNDC1	Rundc1
BTBD9	Btbd9
HMGB1P48	
NAA15	Naa15
EFCAB5	Efcab5
PPIAP77	
PRELID3BP4	
CBX3P3	
RNU6-482P	
APC	Apc
RN7SL752P	
CARMIL2P1	
NASP	Nasp
H2AX	H2ax
APLNR	Aplnr
PDE6H	Pde6h
HTR3B	Htr3b
BTBD9-AS1	
LINC01489	
POLR2J3	
TFGP1	
OR10P1	Or10p1
GLO1	Glo1
RPL30P11	
CEP63	Cep63
ATF7IP	Atf7ip
DNAH8-DT	
RN7SL465P	
KIFC3	Kifc3
DGUOK	Dguok
LPAL2	
SLC22A2	Slc22a2
IFITM2	Ifitm1
IFITM2	Ifitm7
IFITM2	Ifitm3
IFITM2	Ifitm2
SLC22A3	Slc22a3
MIR6831	
VTRNA2-1	
LPA	5430401F13Rik
LPA	Gm6619
RNA5SP97	
PPM1N	Ppm1n
MAP3K4	Map3k4
TET3	Tet3
ERAP2	
ANAPC15	Anapc15-ps
UPK3BL2	Upk3bl
POLR2J3	Polr2j
CCDC144NL-AS1	
POLR2J2	Polr2j
OPA3	Opa3
GFPT1	Gfpt1
GPR4	Gpr4
LINC01447	
MIR330	Mir330
ZNF582	Gm3854
KIF9	Kif9
LINC02902	
AKAP1-DT	
ADCYAP1R1	Adcyap1r1
TANC2	Tanc2
ZNF846	
THEGL	Thegl
PLBD1	Plbd1
GLDCP1	
SPINK2	Spink2
RN7SKP134	
CABP1-DT	
CFD	Cfd
MLEC	Mlec
LNPEP	Lnpep
CTBP1-DT	
EPC2	Epc2
UNC119B	Unc119b
RNF212	Rnf212
CCDC57	Ccdc57
MIR4700	
ACADS	Acads
JAK3	Jak3
LRRC51	Lrrc51
RNU2-9P	
TNS3	Tns3
SPPL3	Sppl3
SETP22	
LIX1	Lix1
KIF5C	Kif5c
RNU1-73P	
SLC25A11	Slc25a11
HNRNPH1	Hnrnph1
ARF1P2	
CABP1	Cabp1
LIMCH1	Limch1
CCDC17	Ccdc17
RNA5SP145	
GPR171	Gpr171
RPL18A	Rpl18a
P2RY14	P2ry14
OR5P3	Or5p80
OR5P3	Or5p57
SETP11	
RNF167	Rnf167
HPS5	Hps5
GPR87	Gpr87
P2RY13	P2ry13
AGPAT4	Agpat4
P2RY12	P2ry12
MRPL42P6	
MIR5186	
IGSF10	Igsf10
SNORA68	Snora68
SLC5A5	Slc5a5
KMT2D	Kmt2d
CCDC12	Ccdc12
SH2B1	Sh2b1
PRKN	Prkn
GPBP1L1	Gpbp1l1
SEPTIN7-DT	
KRT8P44	
PACRG	Pacrg
NLRP12	Nlrp12
SEPTIN7	Septin7
TOPAZ1	Topaz1
PACRG-AS2	
TCAIM	Tcaim
PACRG-AS3	
PFN1	Pfn1
RPS15AP10	
RPL7AP16	
TMEM69	Tmem69
LYPD6B	Lypd6b
ENO3	Eno3
SLC39A1	Slc39a1
PACRG-AS1	
AFG3L1P	
GTF2H1	Gtf2h1
CAHM	
ZNF44	
FAM8A3P	
QKI	Qki
LYPD6	Lypd6
SERBP1	Serbp1
NCR1	Ncr1
RPL17P13	
MMADHC	Mmadhc
NLRP2	Nlrp2
RPL6	Rpl6
FAM157C	
INTS4P1	
C3orf86P	
RNU6-355P	Gm26062
RNU6-355P	Gm24655
MIR548AQ	
SAA1	Saa3
TRA2B	Tra2b
SPAG7	Spag7
RNU6-601P	
LINC01931	
LINC01818	
LINC01817	
MIER1	Mier1
MTLN	Mtln
INTS4P2	
MAML1	Maml1
FTO	Fto
THNSL2	Thnsl2
ZNF733P	
MIR4491	
GUSBP6	
POU2AF1	Pou2af1
CAMTA2	Camta2
SUPT3H	Supt3
FOXP1-AS1	
MIR1284	
FOXP1-IT1	
FOXP1-DT	
MGAT4B	Mgat4b
RNU2-60P	
RARRES1	Rarres1
NUDT19P4	
RBM22P4	
MIR586	
B3GNTL1P2	
CD2AP-DT	
CD2AP	Cd2ap
OR9A3P	
MIR34BHG	
LRRTM4	Lrrtm4
OR9N1P	
MIR34B	Mir34b
MIR34C	Mir34c
OR10AH1P	
STAG3L5P	
LAYN	Layn
GTF2IP7	
RASA4CP	
MFSD1	Mfsd1
RND3	Rnd3
SLC23A4P	
PTPN11	Ptpn11
OR2A3P	
LINC02169	
OR2A20P	
RPL36AP50	
IRX3	Irx3
OR2A9P	
RN7SKP116	Gm55949
RN7SKP116	Gm54805
RN7SKP116	Gm55665
GP6-AS1	
OPN5	Opn5
GP6	Gp6
LINC02140	
NSUN5P2	
SIK2	Sik2
FZD7	Fzd7
C12orf76	
CPPED1	Cpped1
RNU1-105P	Gm26146
RNU1-105P	Gm25587
RNU1-105P	Gm24409
RNU1-105P	Gm23458
RNU1-105P	Gm25140
RNU1-105P	Gm22043
RNU1-105P	Gm23518
SLC16A10	Slc16a10
RN7SKP273	Gm56378
THADA	Thada
BTG4	Btg4
CAPS2-AS1	
STAG3L3	
CCNG2P1	
MIR4718	
WNT1	Wnt1
RNU6-960P	Gm24285
MFSD4B-DT	
RPL35AP34	
SHISA9	Shisa9
MFSD4B	Mfsd4b5
MFSD4B	Mfsd4b1
MFSD4B	Mfsd4b4
KMT5A	Kmt5a
HOATZ	Hoatz
NPIPB7	
RDH13	Rdh13
TMEM86A	Tmem86a
WWOX	Wwox
CEP83	Cep83
REV3L	Rev3l
IGSF22	
STAG3L2	
SQSTM1	Sqstm1
MIR6864	
MIR6865	
CAMTA2-AS1	
KIF1C	Kif1c
KIR2DL4	Kir3dl2
KIR2DL4	Kir3dl1
IGSF22-AS1	
RPL35AP9	
PTPN5	Ptpn5
PMS2CL	
GPR79	
IQCJ	Iqcj
ANKRD26P1	
SLC45A1	Slc45a1
RNU6-845P	
SHCBP1	Shcbp1
MIR3919	
RPS2P19	
C9orf78P1	
NCF1B	
IQCJ-SCHIP1-AS1	
RNU2-31P	Gm24764
RNU2-31P	Gm25572
METTL7B	Mettl7b
SCHIP1	Schip1
KIF1C-AS1	
KIF17	Kif17
FBXO21	Fbxo21
SLC52A1	Slc52a2
GTF2IRD2P1	
ZFP3-DT	
ZFP3	Zfp3
CCT6P3	
RAB43P1	
USP6	Usp32
VPS35	Vps35
MRNIP	Mrnip
LINC01100	
GTF2IP1	
FOXP1	Foxp1
MRGPRX8P	
LINC03006	
MRGPRX7P	
FCF1P5	
REV3L-IT1	
BRD7P4	
MRGPRX6P	
RRAGD	Rragd
MRGPRX5P	
STAG3L1	
MRGPRX11P	
MRGPRX10P	
MRGPRX9P	
MRGPRX2	Mrgpra1
MRGPRX2	Mrgpra3
MRGPRX2	Mrgprb8
MRGPRX2	Mrgprb3
MRGPRX2	Mrgprx2
MRGPRX2	Mrgprb5
MRGPRX2	Mrgpra9
MRGPRX2	Mrgpra2b
MRGPRX2	Mrgprb2
MRGPRX2	Mrgpra6
MRGPRX2	Mrgprb1
MRGPRX2	Mrgpra4
MRGPRX2	Mrgprb4
MRGPRX2	Mrgprx1
MRGPRX2	Mrgpra2a
IGFL1P2	
NACAP7	
MRGPRX1	Mrgpra1
MRGPRX1	Mrgpra3
MRGPRX1	Mrgprb8
MRGPRX1	Mrgprb3
MRGPRX1	Mrgprx2
MRGPRX1	Mrgprb5
MRGPRX1	Mrgpra9
MRGPRX1	Mrgpra2b
MRGPRX1	Mrgprb2
MRGPRX1	Mrgpra6
MRGPRX1	Mrgprb1
MRGPRX1	Mrgpra4
MRGPRX1	Mrgprb4
MRGPRX1	Mrgprx1
MRGPRX1	Mrgpra2a
SPDYE7P	
HIF3A	Hif3a
LINC02730	
ANKRD6	Ankrd6
ADAMTS20	Adamts20
ZNF669	Zfp78
FKBP9P1	
JAM3	Jam3
ZNF890P	
ORC6	Orc6
PMS2P3	
ZNF815P	
UCHL5	Uchl5
ZNF767P	
MYLK3	Mylk3
DPY19L2P4	
INCA1	Inca1
FAM185BP	
TUBA1C	Tuba1c
PTP4A2P2	
CASTOR3P	
VPS26B	Vps26b
EBF1	Ebf1
C16orf87	4921524J17Rik
CCT6P1	
NOS1	Nos1
CKBP1	
GPT2	Gpt2
RNU6-924P	Gm25322
PPP5C	Ppp5c
RN7SL11P	
RNF213-AS1	
THYN1	Thyn1
ENDOV	Endov
MAP3K4-AS1	
C6orf62	BC005537
IL18R1	Il18r1
KCNIP1	Kcnip1
ARMH2	Armh2
DSP-AS1	
DSP	Dsp
DNAJA2	Dnaja2
MARCO	Marco
FAM237A	Gm39653
ANKRD30BL	
PTRHD1	Ptrhd1
DNAJA2-DT	
MEMO1	Memo1
DPY19L2P1	
KCNIP1-OT1	
RBM22P12	
KCNIP1-AS1	
ACAD8	Acad8
CCDC8	Ccdc8
GABRP	Gabrp
UBC	Ubc
FAM90A27P	
ZSCAN4	
FEM1A	Fem1a
FEM1A	Fem1al
STARD7	Stard7
TICAM1	Ticam1
RABGEF1P1	
PLIN3	Plin3
HFE	Hfe
KDM2B	Kdm2b
MIR4730	
NPTX1	Nptx1
CLUHP3	
RP9P	
CYP26B1	Cyp26b1
SMIM1	Smim1
RPL32P31	
KRBOX5	
ARRDC5	Arrdc5
RPL31P7	
CCDC40	Ccdc40
UHRF1	Uhrf1
RNF19B	Rnf19b
RN7SL623P	
MARCHF6-DT	
CMPK2	Cmpk2
PLCXD3	Plcxd3
ATM	Atm
NSUN5P1	
ENC1	Enc1
SBDSP1	
RNU6-31P	Gm22307
BICD1P1	
RNA5SP115	
RNU6-312P	Gm24381
RNU6-762P	
HEXB	Hexb
ORC2	Orc2
VN1R67P	
STAG3L4	
VN1R3	
RPL23AP86	
KREMEN2	Kremen2
GMEB1	Gmeb1
EIF4A3	Eif4a3l1
EIF4A3	Eif4a3l2
EIF4A3	Eif4a3
PMS2P4	
UQCR11	Uqcr11
CC2D1B	Cc2d1b
MIR4747	
RNA5SP438	
RNU6-1223P	Gm22212
RNU6-1223P	Gm55875
HNRNPA1P35	
RPL23AP30	
RNU6-1206P	Gm22971
LINC01989	
RPL17P10	
IMPDH1P10	
CFLAR-AS1	
CCL7	Ccl7
CCL7	Ccl12
RN7SL150P	
SUNO1	
CCL11	
RPL29P15	
WDR88	Wdr88
RPL7AP32	
TENT2	Tent2
LINC02174	
CCL8	
RNU7-45P	
RPL38P5	
MIR762HG	
GALNTL6	Galntl6
MTND5P25	
MTND4P23	
MTND4LP13	
NDUFB3	Ndufb3
CCL13	
SETD1A	
LRP3	Lrp3
SYNCRIP	Syncrip
CCL1	
ZNF876P	
CCL2	Ccl2
GIT2	Git2
ZNF732	
SLC7A10	Slc7a10
ITGA6-AS1	
PLEKHH2	Plekhh2
ZNF141	
TSPAN10	Tspan10
DAB1	Dab1
PMS2P1	
GTF2IRD1P1	
TBC1D28	
MIR571	
ZNF519P4	
ABCA11P	
BRD7	Brd7
LINC01455	
SEPTIN7P2	
MTX3	Mtx3
CEBPA-DT	
ZNF721	Zfp420
ZNF721	Zfp974
GLB1L3	Glb1l3
RPS3AP50	
AKR1B1P7	
CEBPG	Cebpg
LRRC8B	Lrrc8b
LINC01987	
RPL21P131	
OAZ1	Oaz1
PHB1	Phb
GYPB	Gypa
THBS4	Thbs4
BTBD8	Btbd8
RN7SKP66	Gm56391
OR5T3	Or5t17
OR5T3	Or5t5
OR5T3	Or5t9
OR52E5	Or52e5
DYNC2LI1	Dync2li1
DEAF1	Deaf1
RBX1P2	
TRMT112P2	
THBS4-AS1	
PEAK3	
RPL6P15	
FSTL4	Fstl4
LINGO3	Lingo3
PRODH2	Prodh2
ZC3H11A	Zc3h11a
UGT2B28	
WASIR2	
IL9RP3	
SNRNP25	Snrnp25
LINC01976	
ATXN7L3-AS1	
PET100	Pet100
G6PC3	G6pc3
MIR1289-2	
KDM3B	Kdm3b
UGT2B25P	
UGT2B24P	
STXBP2	Stxbp2
UGT2B4	
ABCG5	Abcg5
GTF2IP13	
SHANK2	Shank2
ZNF594	
SLC35B3	Slc35b3
DPY19L2P3	
UGT2A1	Ugt2a1
SCIMP	Scimp
ABCG8	Abcg8
LINC01004	
KMT2E-AS1	
MRPS22	Mrps22
PUS7	Pus7
ETF1	Etf1
PKD1L2	Pkd1l2
RNU6-1048P	
RN7SL455P	
CTBP1	Ctbp1
RNU6-566P	
PDSS1P2	
PPM1B-DT	
C1GALT1C1L	
TNRC6C	Tnrc6c
KRT8P15	
ATAT1	Atat1
CARF	Carf
BRAF	Braf
PEPD	Pepd
ZNF232	
SH3RF2	Sh3rf2
TEX14	Tex14
PLAC8L1	Plac8l1
CAP1	Cap1
LINC01214	
IZUMO1R	Izumo1r
EIF2A	Eif2a
LARS1	Lars
NCAPD3	Ncapd3
ANO2	Ano2
PALB2	Palb2
CFAP299	Cfap299
WFIKKN1	Wfikkn1
BMP3	Bmp3
IER3-AS1	
LINC00243	
METTL26	Mettl26
PRKG2	Prkg2
MUCL3	Mucl3
GGNBP1	
ABCB9	Abcb9
RN7SL26P	
BAK1	Bak1
LINC00336	
ITPR3	Itpr3
KRT8P52	
RPL7P14	
	Gm22620
RNU1-108P	
RNU1-52P	Gm24041
RPL23AP36	
RNVU1-34	
RPL12P16	
PRKG2-AS1	
FBXL16	Fbxl16
RNU6-518P	Gm24848
TWF1P1	
RNU5A-2P	
CRYBA1	Cryba1
BMPR1B-DT	
MIR26A1	Mir26a-1
BMPR1B	Bmpr1b
VILL	Vill
MSLNL	Mslnl
NUFIP2	Nufip2
LRPPRC	Lrpprc
CACNA2D1	Cacna2d1
RPUSD1	Rpusd1
RPL35AP35	
MYL4	Myl4
IFT25	Hspb11
ITGB3	Itgb3
FAM187B	Fam187b
MRPL3	Mrpl3
FAM187B2P	
UQCC2	Uqcc2
CHTF18	Chtf18
USF2	Usf2
MIR3934	
EPHB2	Ephb2
IP6K3	Ip6k3
UNC5C	Unc5c
LEMD2	Lemd2
RNU7-186P	
EFCAB13	Gm11639
UNC5C-AS1	
RPL30P6	
EIF4E	Eif4e
CACNA2D1-AS1	
P2RX4	P2rx4
MTHFD2P5	
AP2A2	Ap2a2
SNORA58	Gm54509
BICRAL	Bicral
CALD1	Cald1
BCL2L12P1	
ABCC10	Abcc10
MIR5704	
PSMC2P1	
RPL7P16	
CPNE4	Cpne4
GNG13	Gng13
TMCO1	Tmco1
HAMP	Hamp
SRRM2	Srrm2
SEBOX	Sebox
TBCAP3	
MAG	Mag
FAM177A1P1	
RSKR	Rskr
RNU7-149P	
NDUFS5P4	
METAP1	Metap1
MIR6780B	
DLK2	Dlk2
ITM2BP1	
DHCR7	Dhcr7
RNU6-1113P	
TJAP1	Tjap1
LGALS9	
MIR3684	
ABT1P1	
ADH5	Adh5
CDK11B	Cdk11b
KLRC2	Klri1
KLRC2	Klri2
KLRC2	Klre1
KLRC2	Klrh1
KLRC2	Clec2m
RN7SKP83	
ST3GAL5-AS1	
POLR1A	Polr1a
LSR	Lsr
RN7SL811P	
MYMX	Mymx
CSAD	Csad
SLC29A1	Slc29a1
MMP25-AS1	
HNRNPA1P17	
RPL13P8	
VWA5B2	Vwa5b2
RPL35AP16	
RPL35AP17	
ZNF213-AS1	
RBM27	Rbm27
ADH4	Adh4
RNU7-180P	
ABLIM3	Ablim3
IHO1	Iho1
PCNAP1	
ZNF213	Zfp213
ADH6	Adh6b
FOXRED1	Foxred1
MYH15	Myh15
ITGA4	Itga4
ADH1A	Adh1
CALU	Calu
CEACAM4	Ceacam2
CEACAM4	Ceacam10
CEACAM4	Ceacam1
OR1F1	Or1f19
ADH1B	Adh1
TSPAN4	Tspan4
CPDP1	
CEACAM5	
LGALS9DP	
LYRM9	Lyrm9
TRIM72	Trim72
CEACAM6	
MCM2	Mcm2
RUSF1	Rusf1
ADH1C	Adh1
NOS2	Nos2
SAP18P2	
RNU6ATAC19P	
MRPL45P1	
RNU6-1168P	Gm25867
AFAP1L1	Afap1l1
RNU6-1007P	Gm23648
CEACAM3	
RPL38P6	
LMO3	Lmo3
FOXI3	Foxi3
TEX37	Tex37
RPIA	Rpia
HSP90AB1	Hsp90ab1
HNRNPA1P52	
MIR218-1	Mir218-1
LYPD4	Lypd4
MIR4436A	
IGKC	Igkc
IGKJ5	
PACRGL	5730480H06Rik
IGKJ4	
GRPEL2	Grpel2
IGKJ3	
IGKJ2	
IGKJ1	
DMRTC2	Dmrtc2
IGKV4-1	Igkv8-26
IGKV4-1	Igkv6-20
IGKV4-1	Igkv8-34
IGKV4-1	Igkv6-17
IGKV4-1	Igkv6-32
IGKV4-1	Igkv8-27
IGKV4-1	Gm43218
IGKV4-1	Igkv8-21
IGKV4-1	Igkv6-14
IGKV4-1	Igkv6-15
IGKV4-1	Igkv8-16
IGKV4-1	Igkv8-28
IGKV4-1	Igkv6-29
IGKV4-1	Igkv6-13
IGKV4-1	Igkv8-30
IGKV4-1	Igkv6-25
IGKV4-1	Igkv7-33
IGKV4-1	Igkv8-19
IGKV4-1	Igkv8-18
IGKV4-1	Igkv6-23
IGKV4-1	Igkv8-24
GMCL1	Gmcl1
GRPEL2-AS1	
PCYOX1L	Pcyox1l
PAXIP1-AS2	
RUSF1-DT	
MTND4LP25	
CBLN1	Cbln1
PAXIP1-DT	
HTR5A-AS1	
PAXBP1P1	
HTR5A	Htr5a
RPS19	Rps19
IL17B	Il17b
RPL23AP92	
SNRNP27	
DPP6	Dpp6
CARMN	
SLC35B2	Slc35b2
MXD1	Mxd1
PODXL2	Podxl2
MIR6797	
ERFL	Erfl
TMBIM4	Tmbim4
RABAC1	Rabac1
MIR4647	
ABTB1	Abtb1
NFKBIE	Nfkbie
TMEM151B	Tmem151b
MIR143	Mir143
MIR145	Mir145a
MYOZ3	Myoz3
TCTE1	Tcte1
ATP1A3	Atp1a3
AARS2	Aars2
RN7SL470P	
PSME3IP1	Psme3ip1
PCBP1	Pcbp1
TAF10	Taf10
MRPL36P1	
C2orf42	C87436
TMEM216	Tmem216
MYOZ3-AS1	
RBM22	Rbm22
SPATS1	Spats1
DENND2B	Dennd2b
KBTBD12	Kbtbd12
MIR1285-2	
RPL39P15	
RPS26P20	
CDC5L	Gm32802
CDC5L	Gm32717
CDC5L	Gm9044
CDC5L	Gm9045
CDC5L	Gm9049
CDC5L	Gm9046
CDC5L	Gm9048
CDC5L	Cdc5l
CDC5L	Gm9040
DCAF17	Dcaf17
MUCL1	
SUZ12	Suz12
DCTN4	Dctn4
RNA5SP139	
RNU2-37P	
RUVBL1-AS1	
MGLL	Mgll
MIR4642	
NPM1P36	
LARP4	Larp4
COL21A1	
ACOT11	Acot11
DAP3P2	
RPS15P4	
CYBRD1	Cybrd1
RNA5SP437	
SH3GL1P1	
WDR45BP1	
ARGFXP2	
HCLS1	Hcls1
C2orf74	1700093K21Rik
CDH5	Cdh5
AKR1A1	Akr1a1
SCGB1C2	Scgb1c1
DOC2B	Doc2b
SMIM3	Smim3
STAMBP	Stambp
IRGM	Igtp
IRGM	Irgm2
IRGM	Irgm1
RPH3AL	Rph3al
ZNF300	
CHN2-AS1	
NANOGP4	
SLC36A1	Slc36a1
CD79A	Cd79a
PCOLCE-AS1	
LRCH4	Lrch4
DYNC1LI2-DT	
RN7SL172P	
RNU4-62P	
TERB1	Terb1
IQCB1	Iqcb1
KCNT2	Kcnt2
BCL2L12	Bcl2l12
DHFRP6	
KHDC1	Khdc1c
KHDC1	Khdc1b
KHDC1	Khdc1a
NAE1	Nae1
FAT2	Fat2
MRAP2	Mrap2
KCNIP4	Kcnip4
CEP162	Cep162
SRPK2	Srpk2
EAF2	Eaf2
CCNG1	Ccng1
SLC15A2	Slc15a2
LRRC37B	Gm884
LRRC37B	Lrrc37a
LINC01595	
DNASE2	Dnase2a
VEZT	Vezt
SYPL1	Sypl
RNF145	Rnf145
MIR7974	
RN7SL833P	
ELOF1	Elof1
RNU2-61P	
PNRC1-DT	
PNRC1	Pnrc1
MIR7978	
RN7SL336P	
SRSF12	Srsf12
KCNIP4-IT1	
ARL9	Arl9
CRX	Crx
PM20D2	Pm20d2
HOPX	Hopx
GABRR1	Gabrr1
TPRX1	
RPL6P21	
GP5	Gp5
EEF1A1P26	
GABRR2	Gabrr2
MYLK	Mylk
FCHO1	Fcho1
OR1G1	
TUBB3P1	
PRDM9	Zfp78
SCML4	Scml4
TRPV1	Trpv1
PMPCB	Pmpcb
SESN1	Sesn1
FAM153A	
CTSK	Ctsk
FRG2	Frg2f1
AGGF1P1	
CLUHP4	
HSPD1P14	
DBET	
HMGB4	Hmgb4
DUX4L7	
DUX4L6	
DUX4L5	
DUX4L4	
CSMD2-AS1	
DUX4L1	
DUX4L3	
RNU6-653P	Gm23461
DUX4	Duxbl1
CEP57L1	Cep57l1
POR	Por
TMEM129	Tmem129
TRIM62	Trim62
SBF2	Sbf2
LINC02265	
CHRNA9	Chrna9
FAM133FP	
ZNF847P	
MSANTD5	Gm11758
MSANTD5	Gm13871
MSANTD5	Gm11236
MSANTD5	Gm38423
MSANTD5	Gm11239
MSANTD5	Gm11487
MSANTD5	Gm11757
MSANTD5	Gm11238
MSANTD5	Gm11756
MSANTD5	Msantd5
MSANTD5	BC049762
MSANTD5	Gm11237
MSANTD5	Gm428
SNAP47-AS1	
CA7	Car7
RNU7-74P	
WWC1	Wwc1
RBM47	Rbm47
CTSS	Ctss
BFSP2-AS1	
MAF1P1	
PDP2	Pdp2
FAM76AP1	
CDV3	Cdv3
RRAD	Rrad
MDM2	Mdm2
CIBAR2	Cibar2
TOPBP1	Topbp1
TSC2	Tsc2
MIR4802	
APBB2	Apbb2
RARS1	Rars
LIN9	Lin9
CLVS2	Clvs2
NKAIN2	Nkain2
CTNS	Ctns
RNF217-AS1	
ACVR1C	Acvr1c
SPINK8	Spink8
SHOX2	Shox2
RNF217	Rnf217
FBLL1	Fbll1
PANK3	Pank3
ATP13A5	Atp13a5
SLC2A3P1	
TPD52L1	Tpd52l1
MIR103A1	Mir103-1
MIR103B1	
RPL10P9	
ACVR1	Acvr1
SHPK	Shpk
NSD1	Nsd1
CTNS-AS1	
TAX1BP3	Tax1bp3
ASCL3	Ascl3
OR51F1	Or51f1e
OR51F1	Or51f1d
OR51F1	Or51f1
ROBO1	Robo1
P2RX5-TAX1BP3	
VPS11	Vps11
RPL21P125	
EMC6	Emc6
P2RX5	P2rx5
PRAMEF27	Pramel20
PRAMEF27	Pramel15
PRAMEF27	Gm2042
PRAMEF27	Oog1
PRAMEF27	Pramel5
PRAMEF27	Pramel33
PRAMEF27	Pramel26
PRAMEF27	Pramel51
PRAMEF27	Gm16513
PRAMEF27	Pramel6
PRAMEF27	Pramel34
PRAMEF27	Gm16367
PRAMEF27	Pramel23
PRAMEF27	Oog3
PRAMEF27	Pramel11
PRAMEF27	Pramel29
PRAMEF27	Pramel16
PRAMEF27	Pramel45
PRAMEF27	Pramel30
PRAMEF27	Pramel49
PRAMEF27	Pramel44
PRAMEF27	Pramel7
PRAMEF27	E330014E10Rik
PRAMEF27	Gm3286
PRAMEF27	Pramel42
PRAMEF27	Pramel38
PRAMEF27	Pramel43
PRAMEF27	Gm7982
PRAMEF27	Pramel37
PRAMEF27	Gm3183
PRAMEF27	Gm12789
PRAMEF27	Pramel50
PRAMEF27	Pramel41
PRAMEF27	Pramel19
PRAMEF27	Pramel22
PRAMEF27	Pramel13
PRAMEF27	Gm13057
PRAMEF27	Gm6351
PRAMEF27	Pramel12
PRAMEF27	Pramel17
PRAMEF27	Pramel47
PRAMEF27	Pramel48
PRAMEF27	Pramel24
PRAMEF27	Pramel32
PRAMEF27	Pramel21
PRAMEF27	Pramel36
PRAMEF27	Gm13043
PRAMEF27	Pramel40
PRAMEF27	Pramel1
PRAMEF27	Pramel28
PRAMEF27	Pramel35
PRAMEF27	Gm13102
PRAMEF27	Pramel4
PRAMEF27	Pramel18
PRAMEF27	Oog4
PRAMEF27	Pramel27
PRAMEF27	Pramel31
PRAMEF27	Pramel25
PRAMEF27	Pramel14
PRAMEF27	Gm13040
PRAMEF27	Pramel46
PRAMEF27	Oog2
OSMR	Osmr
HNRNPCL2	Hnrnpc
PRKAR2B-AS1	
HNRNPCL4	Hnrnpc
RBMXL1	Rbmxl1
RBMXL1	Gm7324
PRKAR2B	Prkar2b
GBP3	
RNA5SP350	
LINC02550	
RPS17P15	
POU2AF2	Pou2af2
COLCA1	
HDDC2	Hddc2
POU2AF3	Pou2af3
SPDYE14	Spdye4a
SPDYE14	Spdye4b
C3orf49	Gm11100
RICTOR	Rictor
RPS2P39	
HEY2-AS1	
OR5H15	Or5h23
OR5H15	Or5h17
OR5H15	Or5h18
OR5H15	Or5h26
OR5H15	Or5h19
OR5H15	Or5h22
OR5H15	Or5h25
PHTF2	Phtf2
DDX10	Ddx10
KCNMB2	Kcnmb2
LINC02523	
HEY2	Hey2
NCOA7-AS1	
TXLNB	Txlnb
GBP1	
SRGAP3	Srgap3
TMEM33	Tmem33
CITED2	Cited2
RNF26	Gm9008
RNF26	Gm49380
RNF26	Rnf26
RNU6-436P	
HOXD13	Hoxd13
LINC01625	
C1QTNF5	C1qtnf5
HOXD12	Hoxd12
PTGES3P1	
ATP5PBP6	
GBP2	Gbp2
GBP2	Gbp2b
HOXD11	Hoxd11
MFRP	Mfrp
HOXD10	Hoxd10
MPC1	Mpc1
HOXD-AS2	
RPS6KA2	Rps6ka2
HOXD9	Hoxd9
ITGAE	Itgae
HOXD8	Hoxd8
USP2	Usp2
MIR10B	Mir10b
HOXD4	Hoxd4
ADAMTS3	Adamts3
HAGLR	
GBP7	
GBP4	Gbp3
GBP4	Gbp7
AHDC1	Ahdc1
CPNE9	Cpne9
HOXD1	Hoxd1
ANKRD17-DT	
MIR7704	
RPSAP25	
ALB	Alb
HOXD3	Hoxd3
HASPIN	Haspin
SOCS3	Socs3
EIF5B	Eif5b
RN7SL236P	
PGS1	Pgs1
THY1	Thy1
ZNF445	Zfp445
FGR	Fgr
OR6C1	Or6c1
OR6C1	Or6c1b
NKTR	Nktr
THY1-AS1	
DUXAP5	
ACSM4	Acsm4
CCDC153	Ccdc153
MYEOV	
ACACB	Acacb
TMEM235	Tmem235
AFF3	Aff3
RAMACL	Ramac
RAMACL	Gm10767
IFITM9P	
TRDN	Trdn
LINC02956	
LINC02952	
NEK4P2	
LINC01488	
RNASEH1P2	
CCND1	Ccnd1
CCDC144A	
GRM8	Grm8
TRDN-AS1	
LINC02574	
LTO1	LTO1
